Plasmid;replicon;mobility;mge_cluster;tnse1D;tnse2D;amr;virulence;metal;biocide;heat;acid;carba_alleles;length
6502100165_bin_1;IncQ1;mobilizable;23.0;-18.14806418920025;4.404573852106004;tet(A);;;;;;;11032
6502100165_bin_2;No hit found;mobilizable;24.0;-7.839506339061876;20.37085677894831;;;;;;;;3598
S3925-2023-06-A04_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4133-2023-14-D07_bin_0;IncX1;conjugative;-1.0;3.097978721897294;5.5129200182983;;;;;;;;42591
6502100162_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40345
S03442-2022-06-C09_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.045111417041262;42.6979186115224;mcr-9.1,sul1;;terD,terW,terZ;;;;;232662
S03442-2022-06-C09_bin_1;Col440I;mobilizable;30.0;-20.909451225992303;8.22672861103359;qnrB19;;;;;;;2699
S3689-2022-13-B07_bin_0;IncA/C2,IncI1;conjugative;9.0;2.5455639128712493;63.954097418838266;blaCMY-2,sul2;ybtP;;;;;;251644
S3689-2022-13-B07_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3689-2022-13-B07_bin_2;No hit found;mobilizable;24.0;-9.604493165729217;22.00895853008992;;;;;;;;8305
S3689-2022-13-B07_bin_3;No hit found;mobilizable;0.0;-33.62260794208117;34.882913158321045;;;;;;;;4074
S3689-2022-13-B07_bin_4;No hit found;mobilizable;24.0;-7.839506339061876;20.37085677894831;;;;;;;;3596
S3689-2022-13-B07_bin_5;ColpVC;mobilizable;1.0;-20.69853768276769;38.86654620214336;;;;;;;;2246
S3689-2022-13-B07_bin_6;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4118-2023-14-C02_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42615
S4267-2024-03-B05_bin_Unbinned;IncFII(S);conjugative;-1.0;10.573641361487704;28.209761498731403;;;;;;;;72099
S4146-2023-14-D02_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42611
S3773-2022-16-A09_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74562
S3812-2022-16-H03_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.102139859651757;42.69697006629536;aadA1,mcr-9.1,qnrE1;;terD,terW,terZ;;;;;324408
S3812-2022-16-H03_bin_1;p0111;non-mobilizable;16.0;1.2367308416932754;44.10356957922063;;;;;;;;95058
S3812-2022-16-H03_bin_2;No hit found;mobilizable;-1.0;-4.000748899009827;29.683858856413774;;;;;;;;3373
S3812-2022-16-H03_bin_3;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2978
S3829-2022-18-D10_bin_0;IncA/C2;conjugative;37.0;8.092005445215259;40.51266000084426;blaCMY-2,tet(A);ybtP;;;;;;191338
S3829-2022-18-D10_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3829-2022-18-D10_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S3859-2023-01-E04_bin_0;IncX1;conjugative;-1.0;3.097978721897294;5.5129200182983;;;;;;;;42606
S3917-2023-03-F03_bin_0;IncX1;conjugative;-1.0;3.097978721897294;5.5129200182983;;;;;;;;42603
S4170-2023-15-D06_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.03123617657397;42.68879430835359;aph(3')-Ia,mcr-9.1,sul1;;terD,terW,terZ;;;;;317733
S4170-2023-15-D06_bin_1;ColRNAI;mobilizable;24.0;-7.683755210384764;20.70134078055342;;;;;;;;8032
S4170-2023-15-D06_bin_2;Col156;mobilizable;11.0;-11.12082631835681;37.87895040890172;;;;;;;;4301
S4170-2023-15-D06_bin_3;No hit found;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4170-2023-15-D06_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;398371
S3897-2023-03-B01_bin_0;IncA/C2;conjugative;9.0;2.758182979856981;64.09436342405259;blaCMY-2,tet(A);ybtP;;;;;;208678
S3897-2023-03-B01_bin_1;No hit found;mobilizable;-1.0;-22.07246418940336;18.13877386797995;;;;;;;;4657
S3897-2023-03-B01_bin_2;No hit found;mobilizable;-1.0;-4.000748899009827;29.683858856413774;;;;;;;;3372
S3897-2023-03-B01_bin_3;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S4091-2023-11-D11_bin_0;IncA/C2;conjugative;9.0;2.7066126250611684;64.15918431973694;blaCMY-2,sul2;ybtP;;;;;;196305
S4091-2023-11-D11_bin_1;No hit found;conjugative;-;-;-;;;;;;;;41696
S4091-2023-11-D11_bin_2;No hit found;mobilizable;0.0;-33.90309615355129;35.75439877230698;;;;;;;;4110
S4091-2023-11-D11_bin_3;No hit found;mobilizable;24.0;-8.152213182846104;20.866133793665867;;;;;;;;3282
S4091-2023-11-D11_bin_4;No hit found;mobilizable;-;-;-;;;;;;;;2460
S3825-2022-18-B12_bin_0;p0111;non-mobilizable;16.0;1.2367308416932754;44.10356957922063;;;;;;;;95058
S3825-2022-18-B12_bin_1;IncHI2,IncHI2A;conjugative;35.0;20.63611652667566;42.27930952535523;qnrE1,sul1;;terD,terW,terZ;;;;;222961
S3825-2022-18-B12_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3825-2022-18-B12_bin_3;Col440I;mobilizable;30.0;-19.90926155022922;7.346564983037414;qnrB19;;;;;;;2978
S3763-2022-15-D03_bin_0;No hit found;conjugative;9.0;3.0444726631588668;62.72125752741186;aadA1;ybtP;;;;;;273743
S4068-2023-10-D03_bin_0;IncA/C2,IncI1;conjugative;9.0;2.5482234674082065;63.950336978474695;blaCMY-2,sul2;ybtP;;;;;;266630
S4068-2023-10-D03_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4068-2023-10-D03_bin_2;No hit found;mobilizable;24.0;-7.839506339061876;20.37085677894831;;;;;;;;3595
S4068-2023-10-D03_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
69552218-salm-2020-10-G10_bin_0;IncI1;conjugative;9.0;2.5054471834596543;64.06845187298822;sul2;;;;;;;101363
S3870-2023-02-B10_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3800-2022-16-D11_bin_0;IncA/C2;conjugative;9.0;2.4696676836706435;63.59527196373204;blaCMY-2,sul2;;;;;;;110021
S3800-2022-16-D11_bin_1;No hit found;mobilizable;24.0;-8.049680593189287;20.83066734705157;;;;;;;;3887
S3800-2022-16-D11_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3800-2022-16-D11_bin_3;Col440I;mobilizable;30.0;-19.89703753948585;7.42624997538189;qnrB19;;;;;;;2989
S4051-2023-09-F09_bin_0;IncX1;conjugative;-1.0;3.120764055692837;4.938998845323825;aadA1;;;;;;;55563
S3850-2023-01-B10_bin_0;No hit found;conjugative;9.0;3.029470016309235;62.69381402227058;tet(A);ybtP;;;;;;274545
S3548-2022-09-D07_bin_0;IncFIB(S),IncFII(S);non-mobilizable;-1.0;14.472257360403454;39.36126076815273;;spvD;;;;;;58573
S3548-2022-09-D07_bin_1;Col440I;mobilizable;-1.0;-18.1349896795991;12.404225518170009;;;;;;;;3386
S3954-2023-04-D03_bin_0;IncA/C2;conjugative;9.0;2.6826069537660304;64.0521667225994;blaCMY-2,tet(A);ybtP;;;;;;189405
S4094-2023-11-E02_bin_0;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40537
S3654-2022-12-C03_bin_0;IncA/C2;conjugative;9.0;2.438262719998753;63.60988208962176;aph(3')-Ia,blaCMY-2,sul2;ybtP;;;;;;203529
S3654-2022-12-C03_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3374
S3654-2022-12-C03_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S4184-2023-16-D04_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3759-2022-15-C01_bin_0;IncHI2,IncHI2A;conjugative;35.0;19.711045779808515;42.927809145354;mcr-9.1,sul1;;terD,terW,terZ;;;;;178036
S3759-2022-15-C01_bin_1;Col440I;mobilizable;30.0;-20.909484082356677;8.227364381233434;qnrB19;;;;;;;2699
S02168-2020-10-B06_bin_0;No hit found;conjugative;9.0;3.0311468422390986;62.6970082342456;dfrA14,tet(A);ybtP;;;;;;281281
S4167-2023-13-D03_bin_0;IncX1;conjugative;-1.0;3.097978721897294;5.5129200182983;;;;;;;;42607
S03531-2022-08-G09_bin_0;IncA/C2;conjugative;9.0;2.537452774451185;63.7192546344367;blaCMY-2,sul2;ybtP;;;;;;187472
S03531-2022-08-G09_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S03390-2022-02-F04_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.031485813034006;42.68780199535251;aph(3')-Ia,mcr-9.1,sul1;;terD,terW,terZ;;;;;685260
S4097-2023-11-E11_bin_0;IncA/C2;conjugative;9.0;2.4100656914500824;63.477844165281866;aph(3')-Ia,blaCMY-2,tet(A);ybtP;;;;;;198599
S4097-2023-11-E11_bin_1;Col156;mobilizable;11.0;-9.208481541431825;38.12818349756737;;;;;;;;3751
S4097-2023-11-E11_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S4097-2023-11-E11_bin_3;Col440I;mobilizable;30.0;-19.90926155022922;7.346564983037414;qnrB19;;;;;;;2989
S4153-2023-14-G02_bin_0;IncX1;conjugative;-1.0;6.072204186842342;33.911275387725425;blaTEM-1B;;;;;;;45040
S4153-2023-14-G02_bin_1;No hit found;mobilizable;-1.0;-15.790047838827418;18.491663661061448;;;;;;;;3428
S4153-2023-14-G02_bin_2;No hit found;mobilizable;-;-;-;;;;;;;;3351
S00417-2020-11-C01_bin_0;No hit found;conjugative;9.0;3.0354307311430317;62.70472789296423;aadA1,dfrA14;ybtP;;;;;;280690
S4130-2023-14-B03_bin_0;IncA/C2;conjugative;37.0;8.015017862491632;40.56401549108082;blaCMY-2,sul2;ybtP;;;;;;175630
S4130-2023-14-B03_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4130-2023-14-B03_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S4130-2023-14-B03_bin_3;No hit found;mobilizable;41.0;-18.42402075994277;14.957456426751827;;;;;;;;1933
6502100131_bin_0;No hit found;mobilizable;23.0;-18.033525439434516;4.566763889832737;aph(6)-Id;;;;;;;6790
6502100131_bin_1;Col156;mobilizable;11.0;-11.092475793360428;37.91101480628434;;;;;;;;4585
S4105-2023-11-G04_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40288
S0141-2020-11-B06_bin_0;No hit found;mobilizable;11.0;-10.098782723420696;39.40397768347;;ybtP;;;;;;169337
S4314-2024-05-B04_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
S4210-2023-19-B11_bin_0;IncFIB(S),IncFII(S);non-mobilizable;-1.0;14.47223337102288;39.36144640859536;;spvD;;;;;;58851
S3987-2023-05-F07_bin_0;IncX1;conjugative;-1.0;3.097978721897294;5.5129200182983;;;;;;;;42607
S3856-2023-01-D01_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40533
S00904-2020-11-D09_bin_0;No hit found;conjugative;9.0;3.2549170316060545;63.171300010503415;aadA1;ybtP;;;;;;271291
S3590-2022-12-D10_bin_0;No hit found;mobilizable;41.0;-18.343107659120168;14.137446286207789;;;;;;;;4801
S3590-2022-12-D10_bin_1;No hit found;mobilizable;0.0;-34.58727622070131;35.439774404739616;;;;;;;;4060
S3590-2022-12-D10_bin_2;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3590-2022-12-D10_bin_3;No hit found;non-mobilizable;-;-;-;;;;;;;;1242
S3801-2022-16-D12_bin_0;IncA/C2;mobilizable;37.0;9.152725829815346;41.10762023121897;aph(3')-Ia,blaCMY-2,sul2;ybtP;;;;;;181644
S3801-2022-16-D12_bin_1;Col440I;mobilizable;30.0;-19.88302090280509;7.352867664575366;qnrB19;;;;;;;2989
S4106-2023-11-G06_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
6502100283_bin_0;IncI;conjugative;9.0;2.516135204497409;63.527522295002726;;;;;;;;87213
S3873-2023-02-C03_bin_0;Col440I;mobilizable;-1.0;2.745737934987488;34.81317291413868;qnrB19;;;;;;;3539
S3843-2022-21-B12_bin_0;Col440I;non-mobilizable;41.0;-17.95903622236218;15.856036340514054;;;;;;;;3806
S3843-2022-21-B12_bin_1;Col440I;mobilizable;-1.0;-19.22287811777797;16.586928728802633;;;;;;;;2264
S4002-2023-07-D09_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4212-2023-19-C02_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S03443-2022-06-C10_bin_0;No hit found;conjugative;-1.0;5.511554016619139;28.279023051991626;;;;;;;;31823
S03443-2022-06-C10_bin_1;No hit found;non-mobilizable;-;-;-;;;;;;;;1383
S3904-2023-03-E02_bin_0;No hit found;conjugative;9.0;3.037637672263414;62.7089618198464;aadA1,dfrA14;ybtP;;;;;;280065
S03468-2022-08-B01_bin_0;IncI2;conjugative;10.0;11.362256749835192;64.02270715636122;;;;;;;;60429
S03468-2022-08-B01_bin_1;No hit found;non-mobilizable;55.0;9.983919568004795;30.63814274138089;floR;;;;;;;7910
S03468-2022-08-B01_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;77175
S4262-2024-03-F03_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.033763527647665;42.697012533819226;mcr-9.1,sul1;;terD,terW,terZ;;;;;288480
S4262-2024-03-F03_bin_1;Col440I;mobilizable;30.0;-19.89703760095456;7.426249812914604;qnrB19;;;;;;;2989
S3828-2022-18-C08_bin_0;IncFIB(S),IncFII(S);conjugative;-1.0;16.280633684283934;25.05428968344504;;spvD;;;;;;93675
103200-018-036_bin_0;No hit found;conjugative;9.0;2.403053723816002;63.62684037911229;;;;;;;;68571
S4151-2023-14-F05_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42611
S03523-2022-08-F01_bin_0;IncA/C2;conjugative;9.0;2.7521585901396106;64.05044748970933;blaCMY-2,tet(A);ybtP;;;;;;183782
S03523-2022-08-F01_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S03523-2022-08-F01_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S3723-2022-14-A10_bin_0;No hit found;mobilizable;24.0;-7.434163880888683;21.99848381752402;;;;;;;;5055
S3723-2022-14-A10_bin_1;No hit found;mobilizable;-;-;-;;;;;;;;3351
S03579-2022-10-D02_bin_0;No hit found;conjugative;9.0;2.33335837040789;62.951019369456354;aadA22,erm(B);ybtP;;;;;;219835
6502100121_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40534
S03404-2022-03-E12_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
S4193-2024-03-B07_bin_0;IncFIB(S),IncFII(S);non-mobilizable;-1.0;14.47223337102288;39.36144640859536;;spvD;;;;;;58851
S4216-2023-19-D04_bin_0;IncHI2,IncHI2A;conjugative;35.0;19.728483137249835;42.89869370176896;aph(3')-Ia,mcr-9.1,sul1;;terD,terW,terZ;;;;;611877
S3976-2023-04-E09_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3827-2022-18-C07_bin_0;IncX1;non-mobilizable;-1.0;3.003003501505232;34.6495437877846;;ybtP;silA,silB,silC,silF,silS;;;;;79951
S3827-2022-18-C07_bin_1;IncA/C2;mobilizable;37.0;7.732092265108676;39.53811444310453;;;;;;;;47279
S3827-2022-18-C07_bin_2;No hit found;conjugative;9.0;2.3563881817547125;63.46577757290011;blaCMY-2,tet(A);;;;;;;79351
S3827-2022-18-C07_bin_3;No hit found;mobilizable;0.0;-33.90309615355129;35.75439877230698;;;;;;;;4110
S3827-2022-18-C07_bin_4;Col156;mobilizable;11.0;-11.107612182472476;37.898606137210486;;;;;;;;3761
S3827-2022-18-C07_bin_5;No hit found;mobilizable;24.0;-7.136270834192257;24.298675296348573;;;;;;;;3691
S3827-2022-18-C07_bin_6;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3827-2022-18-C07_bin_7;No hit found;mobilizable;-1.0;-24.13156346139211;20.196458561155392;;;;;;;;3223
S3827-2022-18-C07_bin_8;Col440I;mobilizable;30.0;-19.916557833355004;7.487768646169196;qnrB19;;;;;;;2989
S4180-2023-16-C01_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.031298594821585;42.68375714443634;mcr-9.1,sul1;;terD,terW,terZ;;;;;717514
103200-018-015_bin_0;IncHI2,IncHI2A;conjugative;35.0;18.32768093008917;42.545199806601694;tet(A);;;;;;;127090
103200-018-015_bin_1;No hit found;non-mobilizable;35.0;18.69325423798018;42.993751646032855;;;terW;;;;;59898
S3601-2022-11-B03_bin_0;IncA/C2,IncX4;conjugative;9.0;2.467528613967047;63.5113943984342;blaCMY-2,sul2;ybtP;;;;;;234004
S03529-2022-08-G07_bin_0;IncI1;conjugative;9.0;2.409091787621934;63.61535898679716;lnu(F),sul3,tet(A);;;qacL;;;;68413
S03529-2022-08-G07_bin_1;IncQ1;mobilizable;23.0;-18.35432686971143;3.794842327658194;;;;;;;;6477
S03529-2022-08-G07_bin_2;No hit found;mobilizable;24.0;-7.686280772720684;20.77143599970812;;;;;;;;4420
S03529-2022-08-G07_bin_3;No hit found;mobilizable;24.0;-7.937797124271152;20.418836002294952;;;;;;;;3469
S3914-2023-03-E12_bin_0;Col440I;mobilizable;-1.0;-19.717880923830972;15.875472484683668;;;;;;;;3830
S3978-2023-04-E11_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4259-2024-03-H02_bin_0;IncN;conjugative;-1.0;6.211556677582035;33.9826442886891;aph(6)-Id;;;;;;;48302
S3538-2022-09-B03_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.099370158624571;5.499381898754632;;spvD;;;;;;74541
6502100132_bin_0;IncFIB(AP001918);non-mobilizable;10.0;11.890124480500385;57.42042356363435;tet(M);;;;;;;63629
6502100132_bin_Isolated_0;No hit found;conjugative;10.0;11.60959353301292;59.05400019165018;;;;;;;;32191
S3700-2022-13-D02_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.102130787162903;42.6969803922663;aadA1,mcr-9.1,qnrE1;;terD,terW,terZ;;;;;324408
S3700-2022-13-D02_bin_1;p0111;non-mobilizable;16.0;1.2367308416932754;44.10356957922063;;;;;;;;95058
S3700-2022-13-D02_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3700-2022-13-D02_bin_3;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2978
S4075-2023-14-E11_bin_0;IncA/C2;conjugative;37.0;7.8901177142732575;40.49256569979124;tet(A);;;;;;;173526
S4075-2023-14-E11_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4075-2023-14-E11_bin_2;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4677
S4075-2023-14-E11_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4132-2023-14-D06_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3867-2023-02-B05_bin_0;IncA/C2;conjugative;9.0;2.7525253713402296;64.05048309178149;blaCMY-2,tet(A);ybtP;;;;;;183782
S3867-2023-02-B05_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3867-2023-02-B05_bin_2;Col440I;mobilizable;30.0;-19.90926155022922;7.346564983037414;qnrB19;;;;;;;2989
S3727-2022-14-B02_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.102148932033863;42.69695973989473;blaCTX-M-2,mcr-9.1,qacEdelta1,qnrE1;;terD,terW,terZ;;;;;324417
S3727-2022-14-B02_bin_1;p0111;non-mobilizable;16.0;1.2367308416932754;44.10356957922063;;;;;;;;95058
S3727-2022-14-B02_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3727-2022-14-B02_bin_3;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2978
S4041-2023-09-C10_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3992-2023-05-H03_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42610
S3722-2022-14-A04_bin_0;IncFIB(S),IncFII(S);conjugative;-1.0;10.553665023862475;27.986763517164917;;spvD;;;;;;93492
S3722-2022-14-A04_bin_1;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2097
S3722-2022-14-A04_bin_Unbinned;No hit found;non-mobilizable;-;-;-;cpxA;;;;;;;23573
S3693-2022-13-C02_bin_0;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3665-2022-12-E05_bin_0;IncA/C2;conjugative;37.0;7.985180528103576;40.46569704680702;blaCMY-2,tet(A);;;;;;;165603
S3665-2022-12-E05_bin_1;No hit found;conjugative;-1.0;3.097812097585156;5.426188612901691;;;;;;;;37253
S3665-2022-12-E05_bin_2;No hit found;mobilizable;24.0;-7.841095231821187;20.371049290165548;;;;;;;;3598
S3665-2022-12-E05_bin_3;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3665-2022-12-E05_bin_4;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3673-2022-12-F02_bin_0;No hit found;conjugative;9.0;2.7224022920570548;63.38282873407267;aadA1,aph(4)-Ia,blaCTX-M-65,dfrA14,floR;ybtP;;;;;;307428
S3802-2022-16-E01_bin_0;IncA/C2;conjugative;9.0;2.454606107729621;63.54284645880779;blaCMY-2,sul2;;;;;;;105040
S3802-2022-16-E01_bin_1;Col156;mobilizable;11.0;-9.208481541431825;38.12818349756737;;;;;;;;3751
S3802-2022-16-E01_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3802-2022-16-E01_bin_3;Col440I;mobilizable;30.0;-19.89703760142904;7.426249812174372;qnrB19;;;;;;;2989
S4139-2023-14-E01_bin_0;Col(Ye4449);mobilizable;-;-;-;;;;;;;;4386
S4139-2023-14-E01_bin_1;Col156;mobilizable;11.0;-9.523191519570746;38.35169856652741;;;;;;;;4249
S4139-2023-14-E01_bin_2;No hit found;mobilizable;7.0;-31.305116238350585;14.97812517387344;;;;;;;;2495
S3711-2022-13-E04_bin_0;IncFIA(HI1),IncHI1A,IncHI1B(R27);conjugative;-1.0;19.019490544863395;37.54301975431851;aadA2,qnrS1,tet(A);;;;;;;193353
S03409-2022-04-B06_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
S3872-2023-02-B12_bin_0;IncA/C2;conjugative;9.0;2.6299032979898334;63.91517792639639;blaCMY-2,tet(A);ybtP;;;;;;187832
S3872-2023-02-B12_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3872-2023-02-B12_bin_2;No hit found;mobilizable;24.0;-7.205989506334048;21.91688162494101;;;;;;;;5355
S3872-2023-02-B12_bin_3;No hit found;mobilizable;24.0;-8.152213182846104;20.866133793665867;;;;;;;;3282
S00718-2020-11-D02_bin_0;No hit found;conjugative;9.0;3.301333793378304;63.15793491481833;aadA1;ybtP;;;;;;273421
S00718-2020-11-D02_bin_1;Col(MG828);mobilizable;25.0;-8.721517611283462;29.43094321955476;;;;;;;;1546
S03444-2022-06-G04_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74599
S03444-2022-06-G04_bin_1;ColRNAI;mobilizable;24.0;-7.805585435955535;20.799321754305502;;;;;;;;3646
S00948-2020-12-A02_bin_0;No hit found;conjugative;9.0;3.042053932278248;62.7183417633829;sul1;ybtP;;;;;;274959
1092001136_bin_0;Col156;mobilizable;11.0;-9.208466041299316;38.12804622299991;;;;;;;;3751
S03577-2022-10-C12_bin_0;IncA/C2,IncFII(pHN7A8);conjugative;10.0;6.98167335097687;58.27799956348216;aph(3')-Ia,blaCMY-2,blaCTX-M-55,sul2;ybtP;;;;;;268528
S03577-2022-10-C12_bin_1;No hit found;mobilizable;-1.0;-22.07248972487438;18.13879236875417;;;;;;;;4657
S03454-2022-07-B09_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
S4245-2024-01-D02_bin_0;IncA/C2,IncX4;conjugative;9.0;2.388719438009216;63.54037599160893;blaCMY-2,sul2;ybtP;;;;;;235214
S4204-2023-17-G10_bin_0;IncX4;conjugative;9.0;2.840770749109675;62.39317696831092;blaTEM-1B,dfrA14,lnu(G),sul1;ybtP;;;;;;318744
S4204-2023-17-G10_bin_Isolated_0;No hit found;non-mobilizable;-;-;-;;;;;;;;18175
S03416-2022-04-D07_bin_0;No hit found;conjugative;9.0;3.0361245601417566;62.706058350786286;dfrA14,tet(A);ybtP;;;;;;278891
S3537-2022-09-B01_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74563
S03420-2022-05-B07_bin_0;IncA/C2,IncI1;conjugative;9.0;2.56046458959474;64.00567860802103;blaCMY-2,tet(A);ybtP;;;;;;272247
S03420-2022-05-B07_bin_1;IncX1;conjugative;-1.0;3.1047225554339204;5.493597921184503;;;;;;;;36489
S03420-2022-05-B07_bin_2;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4677
S03420-2022-05-B07_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3762-2022-15-D02_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74577
S3552-2022-09-E05_bin_0;IncI1;conjugative;9.0;2.406001088925275;63.61738782413871;lnu(F),sul3,tet(A);;;;;;;95497
S3552-2022-09-E05_bin_1;IncQ1;mobilizable;23.0;-18.35432686971143;3.794842327658194;;;;;;;;6477
S3552-2022-09-E05_bin_2;No hit found;mobilizable;24.0;-7.686280772720684;20.77143599970812;;;;;;;;4420
S3552-2022-09-E05_bin_3;No hit found;mobilizable;24.0;-7.937797124271152;20.418836002294952;;;;;;;;3469
